data_index,cluster,probability,outlier_score
5570,-1,0.0,0.11670854536968957
5571,-1,0.0,0.0063940310198587515
5572,-1,0.0,0.008512901400053145
5573,-1,0.0,0.033156578698460476
5574,-1,0.0,0.09705818404911465
5575,-1,0.0,0.0393928685223363
5576,12,1.0,0.0
5577,-1,0.0,0.01622479048053379
5578,-1,0.0,0.004459500254704897
5579,-1,0.0,0.017862752614338645
5580,45,1.0,0.0
5581,-1,0.0,0.012908342970416242
5582,20,1.0,0.0
5583,-1,0.0,0.010941343617488617
5584,-1,0.0,0.01733820302824675
5585,-1,0.0,0.04497305711622024
5586,-1,0.0,0.014421085501637709
5587,-1,0.0,0.007894667714918297
5588,-1,0.0,0.0419313281483205
5589,-1,0.0,0.013106707120614382
5590,-1,0.0,0.004836495514642725
5591,-1,0.0,0.0047556457883750885
5592,-1,0.0,0.025142622687413203
5593,-1,0.0,0.2010674454381517
5594,-1,0.0,0.04222574227528058
5595,-1,0.0,0.0035902906435095294
5596,29,0.9933160949428868,0.006683905057113196
5597,-1,0.0,0.009857568858577425
5598,-1,0.0,0.022742347723467952
5599,-1,0.0,0.00023514720580440485
5600,-1,0.0,0.0022464122467674135
5601,-1,0.0,0.00040855005662050335
5602,59,1.0,0.0
5603,-1,0.0,0.002487181115221859
5604,-1,0.0,0.10566445064979113
5605,-1,0.0,0.024779027223414338
5606,-1,0.0,0.027145985733006032
5607,-1,0.0,0.0410960817126949
5608,-1,0.0,0.07822992372429172
5609,-1,0.0,0.012010684756886292
5610,-1,0.0,0.01588426110316162
5611,-1,0.0,0.007640515543191807
5612,-1,0.0,0.019783107104581994
5613,-1,0.0,0.0018147570696679092
5614,-1,0.0,0.03526792710655831
5615,-1,0.0,0.019230975373960943
5616,-1,0.0,0.002974283090742089
5617,-1,0.0,0.0010299680502955186
5618,-1,0.0,0.02572426739931009
5619,-1,0.0,0.08300548924421101
5620,-1,0.0,0.10706072328577386
5621,-1,0.0,0.0005706449529164441
5622,-1,0.0,0.029441532735670874
5623,-1,0.0,0.00413901975315112
5624,-1,0.0,0.011258172156147828
5625,-1,0.0,0.022035671100322046
5626,-1,0.0,0.014939214837931031
5627,-1,0.0,0.054581349082004196
5628,-1,0.0,0.026442694068906116
5629,-1,0.0,0.0029538150351493256
5630,-1,0.0,0.22503640635019798
5631,-1,0.0,0.006212726995427599
5632,-1,0.0,0.003800322002824154
5633,-1,0.0,0.013966099395148111
5634,-1,0.0,0.000750406582801715
5635,-1,0.0,0.04418531125304929
5636,-1,0.0,0.002503206673254395
5637,-1,0.0,0.004606454849343295
5638,-1,0.0,0.0012331172296475726
5639,-1,0.0,0.03813038474883497
5640,-1,0.0,0.09711651530388833
5641,-1,0.0,0.0637131082258636
5642,-1,0.0,0.0030842063249579745
5643,-1,0.0,0.0021305621453254426
5644,-1,0.0,0.01317349595840343
5645,-1,0.0,0.00025912760309066557
5646,-1,0.0,0.0014478479246876016
5647,-1,0.0,0.06851538681080056
5648,59,1.0,0.0
5649,-1,0.0,0.0031653787314338353
5650,-1,0.0,0.00170763529054669
5651,-1,0.0,0.012259746583012819
5652,-1,0.0,0.011342181963561092
5653,-1,0.0,0.0748972744279926
5654,-1,0.0,0.0007554284988175344
5655,-1,0.0,0.0006340751184011967
5656,-1,0.0,0.008484259392008505
5657,-1,0.0,0.03234005500892715
5658,-1,0.0,0.024621565463818138
5659,-1,0.0,0.009037753362305298
5660,-1,0.0,0.041380686024541175
5661,2,1.0,0.0
5662,-1,0.0,0.003792532505148959
5663,-1,0.0,0.002089882583436599
5664,-1,0.0,0.04308009087283208
5665,-1,0.0,0.17140658934851277
5666,-1,0.0,0.2129402799878884
5667,-1,0.0,0.013021487358789028
5668,-1,0.0,0.06482545806422312
5669,-1,0.0,0.16317771787329483
5670,-1,0.0,0.00816958176668671
5671,-1,0.0,0.025020216400433646
5672,-1,0.0,0.016952997539808442
5673,-1,0.0,0.008485988369990682
5674,62,1.0,0.0
5675,-1,0.0,0.0028206205506264
5676,-1,0.0,0.04385914154290396
5677,-1,0.0,0.002715493374792688
5678,-1,0.0,0.0004017847210813585
5679,-1,0.0,0.0055983866554945635
5680,-1,0.0,0.016543042783677853
5681,-1,0.0,0.05424826135810019
5682,-1,0.0,0.016936725288723028
5683,-1,0.0,0.008792047886660196
5684,-1,0.0,0.034124365787115606
5685,-1,0.0,0.0038952040673088423
5686,-1,0.0,0.012716098015001813
5687,-1,0.0,0.04121528126398125
5688,-1,0.0,0.023413130486316533
5689,-1,0.0,0.0009352818828854048
5690,-1,0.0,0.010674932198238821
5691,-1,0.0,0.018513289312676463
5692,-1,0.0,0.04758361723955005
5693,-1,0.0,0.0006288432937972009
5694,-1,0.0,0.027385944227619755
5695,-1,0.0,0.07151868612954909
5696,-1,0.0,0.13038857036200455
5697,-1,0.0,0.062140151905863326
5698,-1,0.0,0.00725490832329805
5699,-1,0.0,0.0007473334151239934
5700,-1,0.0,0.001597444802848835
5701,-1,0.0,0.0013840546884008164
5702,-1,0.0,0.011614527472361507
5703,-1,0.0,0.004767783593798489
5704,-1,0.0,0.004359403771593853
5705,-1,0.0,0.0009891706250605254
5706,-1,0.0,0.04023961140493508
5707,40,1.0,0.0
5708,-1,0.0,2.7052176196319116e-05
5709,-1,0.0,0.11660857638914232
5710,-1,0.0,0.004190690947600758
5711,-1,0.0,0.0018879558628619394
5712,30,1.0,0.0
5713,-1,0.0,0.004144239769539673
5714,-1,0.0,0.005573448495316444
5715,-1,0.0,0.0006048624953068661
5716,33,0.9820224412388537,0.017977558761146265
5717,-1,0.0,0.003396653240361527
5718,52,0.984697532868069,0.015302467131930914
5719,-1,0.0,0.008368409451411133
5720,-1,0.0,0.023975069900567334
5721,-1,0.0,0.05639865233901966
5722,-1,0.0,0.007127551634108143
5723,-1,0.0,0.0043591557505512695
5724,-1,0.0,0.032349939602884105
5725,-1,0.0,0.016721054599892735
5726,-1,0.0,0.06222638209752695
5727,-1,0.0,0.06801264712502372
5728,-1,0.0,0.00549633239964361
5729,-1,0.0,0.006677401088002616
5730,-1,0.0,0.0062717443834816025
5731,-1,0.0,0.02715643668254628
5732,-1,0.0,0.0016517384242423394
5733,-1,0.0,0.038880045848462184
5734,45,1.0,0.0
5735,-1,0.0,0.013188097224224577
5736,-1,0.0,0.1952397687096847
5737,-1,0.0,0.03160474585594404
5738,3,0.6883512641051532,0.3116487358948468
5739,-1,0.0,0.0060805617016024905
5740,-1,0.0,0.0009179573094759945
5741,-1,0.0,0.19063620484460622
5742,-1,0.0,0.12674486116917694
5743,-1,0.0,0.007848807474645732
5744,-1,0.0,0.04235577262727598
5745,39,0.9706909839162092,0.029309016083790804
5746,-1,0.0,0.010491916194599913
5747,-1,0.0,0.03771998865059737
5748,-1,0.0,0.0016260082534653808
5749,-1,0.0,0.05959733872019835
5750,-1,0.0,0.009757714001809302
5751,-1,0.0,0.015368162299931092
5752,-1,0.0,0.02568831844544576
5753,-1,0.0,0.19729721464643146
5754,-1,0.0,0.04816931876532583
5755,-1,0.0,0.12653857942719735
5756,-1,0.0,0.03994689998980498
5757,-1,0.0,0.007675286725948759
5758,-1,0.0,0.01961723841355214
5759,-1,0.0,0.006090108442717663
5760,-1,0.0,0.040849778385526885
5761,-1,0.0,0.0005633667090493922
5762,-1,0.0,0.1433789851621462
5763,-1,0.0,0.023092392578925022
5764,-1,0.0,0.03902698786522115
5765,-1,0.0,0.17062012652177755
5766,-1,0.0,0.00618597949819072
5767,-1,0.0,0.0209495027245271
5768,-1,0.0,0.03338740587798781
5769,-1,0.0,0.0003810839208479691
5770,-1,0.0,0.03090949313093283
5771,-1,0.0,0.010646569584566324
5772,-1,0.0,0.0035531066737099232
5773,-1,0.0,0.0050400305741363765
5774,-1,0.0,0.010777317238147118
5775,29,0.9933675645174325,0.006632435482567554
5776,-1,0.0,0.020683630735827692
5777,-1,0.0,0.06674736324041822
5778,-1,0.0,0.03393079002260917
5779,-1,0.0,0.005177042413903679
5780,-1,0.0,0.00042209963663982164
5781,-1,0.0,0.03318006297998205
5782,-1,0.0,0.0020749861261860902
5783,-1,0.0,0.0008223369967881633
5784,7,0.9858821428660491,0.01411785713395091
5785,-1,0.0,0.009424379719474962
5786,-1,0.0,0.025777573336682836
5787,-1,0.0,0.008535915377752301
5788,-1,0.0,0.040093360623780765
5789,-1,0.0,0.07445217404040665
5790,-1,0.0,0.03950687389205426
5791,-1,0.0,0.00197671200961027
5792,-1,0.0,0.0024988529934301677
5793,-1,0.0,0.007913804415044263
5794,32,1.0,0.0
5795,-1,0.0,0.001338118411807387
5796,-1,0.0,0.0025423743123600784
5797,-1,0.0,0.004224421958089531
5798,4,0.9514766655973146,0.04852333440268538
5799,-1,0.0,0.014683858310368274
5800,-1,0.0,0.07617151071722968
5801,-1,0.0,0.022036925619502365
5802,-1,0.0,0.00522254776006704
5803,-1,0.0,0.008149247605793122
5804,-1,0.0,0.007730532667403095
5805,-1,0.0,0.009264769109473494
5806,-1,0.0,0.011367065332735824
5807,-1,0.0,0.03518940841301734
5808,-1,0.0,0.010964196473360607
5809,-1,0.0,0.046226579533422824
5810,-1,0.0,0.21731072046213198
5811,-1,0.0,0.02425211022263467
5812,-1,0.0,0.0031570642288414226
5813,-1,0.0,0.04586308521378712
5814,-1,0.0,0.04796916959992935
5815,-1,0.0,0.0034884450807087185
5816,-1,0.0,0.02982370994929358
5817,-1,0.0,0.01611440984393878
5818,-1,0.0,0.09003216940361393
5819,-1,0.0,0.014097657551036159
5820,-1,0.0,0.005545267050988623
5821,-1,0.0,0.1023684185541882
5822,-1,0.0,0.08426444868376154
5823,-1,0.0,0.04990810168918403
5824,-1,0.0,0.0020956770235111433
5825,-1,0.0,0.008958826851960406
5826,-1,0.0,0.033880558573836476
5827,-1,0.0,0.05190686673220554
5828,-1,0.0,0.0076690230618735415
5829,-1,0.0,0.038772692386171766
5830,-1,0.0,0.03032988991053183
5831,-1,0.0,0.0009662142983545175
5832,-1,0.0,0.010946123295267066
5833,-1,0.0,0.03684713603440511
5834,-1,0.0,0.0023213440816468446
5835,-1,0.0,0.013490870245186094
5836,-1,0.0,0.002286577274608045
5837,-1,0.0,0.019687895303255286
5838,-1,0.0,0.0019512907033316174
5839,-1,0.0,0.1616046825713391
5840,8,1.0,0.0
5841,-1,0.0,0.000586536090395907
5842,-1,0.0,9.633805338559506e-05
5843,-1,0.0,0.004872036279421043
5844,-1,0.0,0.00368399963643796
5845,-1,0.0,0.0005633667090493922
5846,-1,0.0,0.0380989514686589
5847,-1,0.0,0.025804693077963254
5848,-1,0.0,0.011387300816099195
5849,-1,0.0,0.0070695752997965355
5850,-1,0.0,0.030214922203334778
5851,-1,0.0,0.018970421446488868
5852,-1,0.0,0.18154076175851647
5853,-1,0.0,0.03642202253655311
5854,-1,0.0,0.03797156282688149
5855,-1,0.0,0.009957038829734295
5856,-1,0.0,0.0550570017310208
5857,-1,0.0,0.025471464515077157
5858,-1,0.0,0.011816507613881103
5859,-1,0.0,0.059303642197671536
5860,-1,0.0,0.02293388863745057
5861,-1,0.0,0.0021080601590892697
5862,-1,0.0,0.018235714182149594
5863,-1,0.0,0.017010743680130214
5864,-1,0.0,0.02071333638366492
5865,-1,0.0,0.0005151915416447963
5866,-1,0.0,0.046284549146073925
5867,-1,0.0,0.12837303609319134
5868,-1,0.0,0.008464426573700433
5869,-1,0.0,0.0171384588618583
5870,-1,0.0,0.001136798839671092
5871,-1,0.0,0.008860959801552989
5872,-1,0.0,0.06433150756476808
5873,-1,0.0,0.07705280660713347
5874,-1,0.0,0.2261656524608502
5875,-1,0.0,0.005920882599642572
5876,-1,0.0,0.0009146164181510222
5877,-1,0.0,0.0034043608751704478
5878,-1,0.0,0.013088106382453895
5879,-1,0.0,0.0011940662409771013
5880,-1,0.0,0.001256034296720445
5881,-1,0.0,0.014808134123026551
5882,-1,0.0,0.0004116749163907441
5883,-1,0.0,0.025192059011206074
5884,-1,0.0,0.04940213431289393
5885,-1,0.0,0.015437816919311618
5886,-1,0.0,0.026769561793410012
5887,-1,0.0,0.007495913097554079
5888,-1,0.0,0.0074514466674694855
5889,-1,0.0,0.08220885345231607
5890,-1,0.0,0.04125785224271828
5891,-1,0.0,0.008171175888692829
5892,-1,0.0,0.014871780396582237
5893,-1,0.0,0.05265658463263314
5894,-1,0.0,0.05306229846107472
5895,-1,0.0,0.010699526015900988
5896,-1,0.0,0.020440973454561383
5897,-1,0.0,0.04716103668142665
5898,-1,0.0,0.0049564260557435945
5899,-1,0.0,0.001139722946276856
5900,-1,0.0,0.005785014401381719
5901,-1,0.0,0.0047643241550293335
5902,-1,0.0,0.005208603457734965
5903,-1,0.0,0.0044355206856429305
5904,-1,0.0,0.0400986416413948
5905,-1,0.0,0.24053965811707553
5906,-1,0.0,0.028429875927596913
5907,-1,0.0,0.012816806269732963
5908,-1,0.0,0.03337929026525097
5909,-1,0.0,0.06453543319943698
5910,32,1.0,0.0
5911,-1,0.0,0.0211725987192663
5912,-1,0.0,0.04412403862406869
5913,-1,0.0,0.0006368603005446807
5914,-1,0.0,0.0011970943445457046
5915,-1,0.0,0.0016829154791592016
5916,-1,0.0,0.000999070801942295
5917,20,1.0,0.0
5918,-1,0.0,0.05795013417819945
5919,-1,0.0,0.0020556673096969375
5920,-1,0.0,0.02985218635256661
5921,-1,0.0,0.0005469441808153149
5922,31,1.0,0.0
5923,-1,0.0,0.004356937549732257
5924,-1,0.0,0.0021851938470353978
5925,34,1.0,0.0
5926,-1,0.0,0.03607500352471888
5927,56,1.0,0.0
5928,-1,0.0,0.016339328155912672
5929,-1,0.0,0.0016522796393319528
5930,-1,0.0,0.03171059935275271
5931,-1,0.0,0.0023406412911281043
5932,-1,0.0,0.02657000116441519
5933,-1,0.0,0.018268512647708263
5934,-1,0.0,0.0031768857174122576
5935,-1,0.0,0.001455637553298126
5936,-1,0.0,0.04334951543277573
5937,-1,0.0,0.042837692421494954
5938,-1,0.0,0.02101463454627681
5939,-1,0.0,0.01325912811095924
5940,-1,0.0,0.02806678247910429
5941,-1,0.0,0.027751492665030103
5942,-1,0.0,0.0007969536902296582
5943,-1,0.0,0.00411744009041856
5944,-1,0.0,0.0027862689844209607
5945,-1,0.0,0.0023239243268697767
5946,-1,0.0,0.0036762144100194335
5947,-1,0.0,0.09589670146386992
5948,-1,0.0,0.0012919118215053908
5949,-1,0.0,0.09256531318779225
5950,-1,0.0,0.012178353910487641
5951,-1,0.0,0.011095331519735659
5952,-1,0.0,0.02001525832613434
5953,-1,0.0,0.009036881901008684
5954,-1,0.0,0.007968021596771858
5955,-1,0.0,0.03506561833551258
5956,-1,0.0,0.04711360092233071
5957,-1,0.0,0.0005376606640935286
5958,10,1.0,0.0
5959,-1,0.0,0.0011292791931884183
5960,-1,0.0,0.0008042201729328908
5961,-1,0.0,0.003383010386202948
5962,-1,0.0,0.02954930567442317
5963,-1,0.0,0.00858527205769516
5964,-1,0.0,0.001874199811280267
5965,-1,0.0,0.012222202953302152
5966,-1,0.0,0.00705623582695798
5967,-1,0.0,0.019022533788022565
5968,-1,0.0,0.002587539173498192
5969,-1,0.0,0.004680099131301527
5970,-1,0.0,0.002769164643285911
5971,-1,0.0,0.0028259062213002897
5972,-1,0.0,0.0021840212774519407
5973,-1,0.0,0.002523148287606861
5974,-1,0.0,0.002689084645514294
5975,-1,0.0,0.09262398701171842
5976,-1,0.0,0.011296069080868729
5977,-1,0.0,0.06869279451866292
5978,-1,0.0,0.2482086289215742
5979,-1,0.0,0.0005428386340636201
5980,-1,0.0,0.003232740403901818
5981,-1,0.0,0.015068705983468612
5982,-1,0.0,0.03559822059367567
5983,-1,0.0,0.0455087069347787
5984,-1,0.0,0.019031385297744022
5985,-1,0.0,0.00018974295876196268
5986,-1,0.0,0.015927910593303028
5987,-1,0.0,0.0018147570696679092
5988,-1,0.0,0.0013804550626294932
5989,-1,0.0,0.0013861059570163402
5990,-1,0.0,0.004930780424795334
5991,-1,0.0,0.07056734732774639
5992,-1,0.0,0.00927857197442747
5993,-1,0.0,0.04307693369388694
5994,-1,0.0,0.017806705691144526
5995,-1,0.0,0.13108313687979967
5996,-1,0.0,0.002059268832339414
5997,-1,0.0,0.003035234552139825
5998,-1,0.0,0.023006049024181435
5999,-1,0.0,0.004489737049059983
6000,-1,0.0,0.00813460890409521
6001,-1,0.0,0.019323527397882515
6002,-1,0.0,0.021383838268467893
6003,-1,0.0,0.0009349875699076895
6004,-1,0.0,0.004828614547567924
6005,-1,0.0,0.013138606762414
6006,-1,0.0,0.000603596393329384
6007,-1,0.0,0.1644262595807498
6008,-1,0.0,0.024958744331509387
6009,-1,0.0,0.009283269266969678
6010,-1,0.0,0.002773834568804583
6011,-1,0.0,0.023514115762234836
6012,6,1.0,0.0
6013,-1,0.0,0.0024121442069764167
6014,-1,0.0,0.0009036191176718203
6015,-1,0.0,0.03218456613924953
6016,-1,0.0,0.045029983399963676
6017,-1,0.0,0.030067093004832405
6018,-1,0.0,0.11253019234604032
6019,-1,0.0,0.01280316361831959
6020,-1,0.0,0.15577352273870315
6021,-1,0.0,0.03521485467656423
6022,-1,0.0,0.0012855924005100508
6023,-1,0.0,0.0071103220011911016
6024,-1,0.0,0.0018002599753449541
6025,-1,0.0,0.019216911228323422
6026,-1,0.0,0.03350809367951644
6027,53,1.0,0.0
6028,-1,0.0,0.0031234245818776117
6029,29,0.9887935361434743,0.01120646385652563
6030,-1,0.0,0.0015500584875128196
6031,-1,0.0,0.03951089004189129
6032,-1,0.0,0.014790330458093847
6033,-1,0.0,0.04136657926108268
6034,-1,0.0,0.004062316440162771
6035,4,0.9669415627277842,0.03305843727221585
6036,-1,0.0,0.0008520769756062878
6037,-1,0.0,0.017467599177713965
6038,63,0.9963602689166264,0.0036397310833735687
6039,-1,0.0,0.022763971006947104
6040,-1,0.0,0.009977704129957117
6041,-1,0.0,0.021846683743490476
6042,-1,0.0,0.1551642036003211
6043,-1,0.0,0.022696588110003215
6044,-1,0.0,0.0637131082258636
6045,-1,0.0,0.03747657111117051
6046,-1,0.0,0.029450577439417144
6047,-1,0.0,0.013178766121848337
6048,-1,0.0,0.029842338910658555
6049,-1,0.0,0.024295740126948767
6050,-1,0.0,0.002533576755006473
6051,-1,0.0,0.002530336621409866
6052,-1,0.0,0.012792377968230557
6053,-1,0.0,0.034650847523462154
6054,-1,0.0,0.014047329367280415
6055,-1,0.0,0.001400765506178706
6056,-1,0.0,0.0015488434577749911
6057,-1,0.0,0.008780900613274063
6058,-1,0.0,0.0064592047687317645
6059,-1,0.0,0.023046838463949774
6060,-1,0.0,0.04334599849645187
6061,-1,0.0,0.00230341167327133
6062,-1,0.0,0.01516135159384618
6063,-1,0.0,0.0017235786315809812
6064,-1,0.0,0.003455300140820716
6065,-1,0.0,0.010026301016479923
6066,-1,0.0,0.002080234882520217
6067,-1,0.0,0.012887822190363017
6068,-1,0.0,0.026483412911234152
6069,-1,0.0,0.12108047353687146
6070,-1,0.0,0.02728942588154978
6071,-1,0.0,0.01215490332889042
6072,-1,0.0,0.044573576241872
6073,-1,0.0,0.017868934731088745
6074,-1,0.0,0.035150870150581374
6075,-1,0.0,0.004517097636940067
6076,-1,0.0,0.0272341922676462
6077,-1,0.0,0.016604080663727573
6078,13,1.0,0.0
6079,-1,0.0,0.04295813941535753
6080,-1,0.0,0.0022674382179631966
6081,-1,0.0,0.0003036092270094422
6082,-1,0.0,0.0015862967598645064
6083,-1,0.0,0.00911664486780088
6084,-1,0.0,0.014816166825201418
6085,-1,0.0,7.823114509687937e-05
6086,-1,0.0,0.01928918508406805
6087,-1,0.0,0.010475116410984402
6088,-1,0.0,0.02661980887065571
6089,-1,0.0,0.013841294373699973
6090,-1,0.0,0.01299259845946367
6091,-1,0.0,0.02077276139490809
6092,-1,0.0,0.01184431732494819
6093,-1,0.0,0.0062289122828632975
6094,-1,0.0,0.012087174655469216
6095,-1,0.0,0.006937023777364477
6096,-1,0.0,0.01159687577633746
6097,-1,0.0,0.023917113747531527
6098,-1,0.0,0.008586948249212738
6099,-1,0.0,0.01822963769689769
6100,-1,0.0,0.06756631173231137
6101,-1,0.0,0.024782742947162727
6102,-1,0.0,0.10162999401231947
6103,-1,0.0,0.0008753269336467232
6104,-1,0.0,0.11649713857981217
6105,-1,0.0,0.03451224941568884
6106,-1,0.0,0.01937469243117291
6107,-1,0.0,0.156169642184746
6108,-1,0.0,0.011073994679408228
6109,-1,0.0,0.007867616986698014
6110,-1,0.0,0.007768068170181932
6111,37,1.0,0.0
6112,-1,0.0,0.002440213761495677
6113,-1,0.0,0.03490560759689442
6114,-1,0.0,0.007033410862559281
6115,21,1.0,0.0
6116,-1,0.0,0.18963498530193343
6117,-1,0.0,0.004899337437252101
6118,-1,0.0,0.0024189423746284124
6119,-1,0.0,0.00039523287978526783
6120,-1,0.0,0.016800328940873698
6121,-1,0.0,0.022300559709319368
6122,-1,0.0,0.002902672031247054
6123,-1,0.0,0.11417301393271846
6124,-1,0.0,0.007691154933387122
6125,-1,0.0,0.02138382597636928
6126,-1,0.0,0.08396852176771932
6127,-1,0.0,0.004098466528487616
6128,-1,0.0,0.005687718713007452
6129,-1,0.0,0.04778512406468665
6130,-1,0.0,0.002360230254713843
6131,-1,0.0,0.0013677267107490988
6132,-1,0.0,0.005246672108380504
6133,-1,0.0,0.004367291333240996
6134,-1,0.0,0.011293225511173866
6135,-1,0.0,0.013754796503598303
6136,-1,0.0,0.018576265457442148
6137,-1,0.0,0.031858893560749085
6138,-1,0.0,0.015759271552570068
6139,-1,0.0,0.0037961794043618537
6140,-1,0.0,0.004680099131301527
6141,-1,0.0,0.023987399084334563
6142,-1,0.0,7.209700382771066e-05
6143,-1,0.0,0.0429556516323671
6144,-1,0.0,0.0015368536818244063
6145,-1,0.0,0.1484274123249376
6146,-1,0.0,0.15257137543256918
6147,-1,0.0,0.010732156146106866
6148,-1,0.0,0.012805423722859352
6149,-1,0.0,0.04801393394667656
6150,24,1.0,0.0
6151,-1,0.0,0.051339552457583544
6152,-1,0.0,0.04067640032258006
6153,-1,0.0,0.014447100299751535
6154,-1,0.0,0.01112666098715662
6155,-1,0.0,0.02984569324543975
6156,-1,0.0,0.03361330197660271
6157,-1,0.0,0.005745726242408277
6158,-1,0.0,0.0023437826148686395
6159,-1,0.0,0.008693859010106827
6160,-1,0.0,0.11750872029335446
6161,-1,0.0,0.00573960920987884
6162,-1,0.0,0.10576977225603275
6163,-1,0.0,0.016313845360694267
6164,-1,0.0,0.03283773701834138
6165,-1,0.0,0.0017376235125417215
6166,-1,0.0,0.04170809784603249
6167,-1,0.0,0.021471201804128485
6168,-1,0.0,0.004853538857715266
6169,-1,0.0,0.042885190383377535
6170,-1,0.0,0.04638669414589658
6171,-1,0.0,0.0007534574283155775
6172,-1,0.0,0.007035299214360718
6173,-1,0.0,0.0002641445701553277
6174,-1,0.0,0.0023002739594564507
6175,-1,0.0,0.0005224914515336644
6176,-1,0.0,0.06006518037786668
6177,-1,0.0,0.01133326582225408
6178,-1,0.0,0.004266937672148059
6179,-1,0.0,0.0177957440008991
6180,-1,0.0,0.0006435025888251268
6181,-1,0.0,0.004814971024295455
6182,-1,0.0,0.03492807718664744
6183,-1,0.0,0.1337567001806263
6184,-1,0.0,0.05002499455012069
6185,-1,0.0,0.012865370819738372
6186,-1,0.0,0.03809897395107545
6187,-1,0.0,0.011388982963102142
6188,-1,0.0,0.007446137743995283
6189,-1,0.0,0.032840940753290665
6190,-1,0.0,0.0007239807184062893
6191,-1,0.0,0.027165210984479334
6192,-1,0.0,0.010143123803576237
6193,-1,0.0,0.01289822229443417
6194,-1,0.0,0.00518226006008695
6195,-1,0.0,0.002284458731895504
6196,-1,0.0,0.03204500056885039
6197,-1,0.0,0.017185969037131727
6198,-1,0.0,0.08071928812159491
6199,-1,0.0,0.0030308627895856174
6200,-1,0.0,0.0025777983307461827
6201,-1,0.0,0.03747558405537921
6202,-1,0.0,0.021710987938616613
6203,-1,0.0,0.0005955569727043076
6204,-1,0.0,0.019701400070608607
6205,-1,0.0,0.24637101380772647
6206,-1,0.0,0.00241333609095088
6207,-1,0.0,0.002115492812240541
6208,-1,0.0,0.02713267314838153
6209,-1,0.0,0.029008632591350718
6210,-1,0.0,0.010405515008330382
6211,-1,0.0,4.992269936682889e-05
6212,-1,0.0,0.01613273437911303
6213,-1,0.0,0.030046068808442374
6214,-1,0.0,0.10375237964118861
6215,-1,0.0,0.0029033534824321403
6216,-1,0.0,0.04466554251802348
6217,-1,0.0,0.036284428919290616
6218,-1,0.0,0.021140899572727183
6219,-1,0.0,0.007699736537836711
6220,-1,0.0,0.014690882907982629
6221,-1,0.0,0.05802781432946109
6222,3,1.0,0.0
6223,-1,0.0,2.568174098583123e-05
6224,-1,0.0,0.01147938387428271
6225,-1,0.0,0.04780942490299263
6226,-1,0.0,0.041635257654189614
6227,-1,0.0,0.03948848108578659
6228,-1,0.0,0.0393911678840451
6229,-1,0.0,0.007170299128534249
6230,-1,0.0,0.042911349361281076
6231,-1,0.0,0.07586956866060882
6232,-1,0.0,0.08377542174113402
6233,-1,0.0,0.006841912129474641
6234,-1,0.0,0.004021969244604569
6235,-1,0.0,8.368090409183559e-05
6236,-1,0.0,0.0020800490731332933
6237,-1,0.0,0.0026332093483636175
6238,-1,0.0,0.009580349658121353
6239,-1,0.0,0.04784216590682055
6240,-1,0.0,0.0463783998203563
6241,-1,0.0,0.0007370660514034687
6242,-1,0.0,0.0022955062459348655
6243,-1,0.0,0.03814468727518972
6244,-1,0.0,0.030532524591045124
6245,-1,0.0,0.054862256805804095
6246,-1,0.0,0.0020815097199522272
6247,-1,0.0,0.013374177590719561
6248,-1,0.0,0.037954609760458974
6249,-1,0.0,0.08652722641795418
6250,-1,0.0,0.0025221776297593016
6251,-1,0.0,4.996446039453714e-05
6252,-1,0.0,0.0024947006720895033
6253,-1,0.0,0.008855579998519951
6254,-1,0.0,0.004512807053751123
6255,-1,0.0,0.035872983897761605
6256,-1,0.0,0.001917129123924178
6257,29,1.0,0.0
6258,-1,0.0,0.030107127691754467
6259,-1,0.0,0.002244877904168289
6260,-1,0.0,0.15719004556060887
6261,-1,0.0,0.04117692963241528
6262,-1,0.0,0.019854438477064244
6263,-1,0.0,0.0007086870612222052
6264,-1,0.0,0.024681532487294485
6265,-1,0.0,8.200063910133845e-05
6266,-1,0.0,0.024631977242887567
6267,-1,0.0,0.04525697318323883
6268,-1,0.0,0.0034159576928337854
6269,-1,0.0,0.04369842906527315
6270,-1,0.0,0.141733460538106
6271,-1,0.0,0.012563892278900589
6272,-1,0.0,0.022633855723762118
6273,-1,0.0,0.01283673430011616
6274,-1,0.0,0.0008420179557580871
6275,-1,0.0,0.007630813817970375
6276,-1,0.0,0.027471108737140076
6277,-1,0.0,0.007360789981427195
6278,-1,0.0,8.467014920083123e-05
6279,-1,0.0,0.001916097094324412
6280,-1,0.0,0.021998646793408905
6281,-1,0.0,0.04019701671394841
6282,-1,0.0,0.0544994071159863
6283,-1,0.0,0.008064077990905022
6284,-1,0.0,0.008855579998519951
6285,-1,0.0,0.016329921544143734
6286,-1,0.0,0.026764160665909222
6287,-1,0.0,0.0014532623492935178
6288,-1,0.0,0.0013677267107490988
6289,33,0.9820224412388537,0.017977558761146265
6290,-1,0.0,0.006395701253509733
6291,-1,0.0,0.000999070801942295
6292,-1,0.0,0.004184302289657105
6293,-1,0.0,0.0028909863591072902
6294,-1,0.0,0.006728985637004328
6295,-1,0.0,0.023062683393550422
6296,-1,0.0,0.005899997667145129
6297,-1,0.0,0.07674977229396342
6298,-1,0.0,0.003144705678105183
6299,-1,0.0,0.00039910372022774365
6300,-1,0.0,0.03984569564947543
6301,-1,0.0,0.033258522611531095
6302,-1,0.0,0.012785660417241919
